M,K,V,alpha,beta,gamma
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,26,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,27,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,28,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,29,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,30,6079,0.10000,0.01000,1.00000
5940,31,6079,0.10000,0.01000,1.00000
5940,31,6079,0.10000,0.01000,1.00000
5940,31,6079,0.10000,0.01000,1.00000
5940,31,6079,0.10000,0.01000,1.00000
5940,31,6079,0.10000,0.01000,1.00000
5940,31,6079,0.10000,0.01000,1.00000
5940,31,6079,0.10000,0.01000,1.00000
5940,31,6079,0.10000,0.01000,1.00000
5940,31,6079,0.10000,0.01000,1.00000
5940,31,6079,0.10000,0.01000,1.00000
5940,31,6079,0.10000,0.01000,1.00000
5940,31,6079,0.10000,0.01000,1.00000
5940,31,6079,0.10000,0.01000,1.00000
5940,31,6079,0.10000,0.01000,1.00000
5940,31,6079,0.10000,0.01000,1.00000
5940,31,6079,0.10000,0.01000,1.00000
5940,31,6079,0.10000,0.01000,1.00000
5940,31,6079,0.10000,0.01000,1.00000
5940,31,6079,0.10000,0.01000,1.00000
5940,31,6079,0.10000,0.01000,1.00000
5940,31,6079,0.10000,0.01000,1.00000
5940,31,6079,0.10000,0.01000,1.00000
5940,31,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,32,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,34,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,33,6079,0.10000,0.01000,1.00000
5940,34,6079,0.10000,0.01000,1.00000
5940,34,6079,0.10000,0.01000,1.00000
5940,34,6079,0.10000,0.01000,1.00000
5940,34,6079,0.10000,0.01000,1.00000
5940,34,6079,0.10000,0.01000,1.00000
5940,34,6079,0.10000,0.01000,1.00000
5940,34,6079,0.10000,0.01000,1.00000
5940,34,6079,0.10000,0.01000,1.00000
5940,34,6079,0.10000,0.01000,1.00000
5940,34,6079,0.10000,0.01000,1.00000
5940,34,6079,0.10000,0.01000,1.00000
5940,35,6079,0.10000,0.01000,1.00000
5940,35,6079,0.10000,0.01000,1.00000
5940,35,6079,0.10000,0.01000,1.00000
5940,35,6079,0.10000,0.01000,1.00000
5940,35,6079,0.10000,0.01000,1.00000
5940,35,6079,0.10000,0.01000,1.00000
5940,35,6079,0.10000,0.01000,1.00000
5940,35,6079,0.10000,0.01000,1.00000
5940,35,6079,0.10000,0.01000,1.00000
5940,35,6079,0.10000,0.01000,1.00000
5940,35,6079,0.10000,0.01000,1.00000
5940,35,6079,0.10000,0.01000,1.00000
5940,35,6079,0.10000,0.01000,1.00000
5940,35,6079,0.10000,0.01000,1.00000
5940,35,6079,0.10000,0.01000,1.00000
5940,35,6079,0.10000,0.01000,1.00000
5940,35,6079,0.10000,0.01000,1.00000
5940,35,6079,0.10000,0.01000,1.00000
5940,35,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,36,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,37,6079,0.10000,0.01000,1.00000
5940,38,6079,0.10000,0.01000,1.00000
5940,38,6079,0.10000,0.01000,1.00000
5940,38,6079,0.10000,0.01000,1.00000
5940,38,6079,0.10000,0.01000,1.00000
5940,38,6079,0.10000,0.01000,1.00000
5940,38,6079,0.10000,0.01000,1.00000
5940,38,6079,0.10000,0.01000,1.00000
5940,39,6079,0.10000,0.01000,1.00000
5940,39,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,41,6079,0.10000,0.01000,1.00000
5940,41,6079,0.10000,0.01000,1.00000
5940,41,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
5940,40,6079,0.10000,0.01000,1.00000
